student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,completion_status,weekly_engagement,subject_field,timestamp_created
SL000063,Slovak Tech,Bangladesh,Slovakia,Female,22,A2,76.0,0.77,Medium,Other,0.23,1,0.6,Tutoring,0,Left Country,0.85|0.59|0.92|1.00|1.00|0.95|0.58|0.85|0.82|0.91|0.71|0.73|0.80|0.85|0.71|0.57|0.66|0.72|0.75|0.66|0.87|0.68|0.65|0.52|0.80|0.63|0.61|0.59|0.73|0.82|0.64|0.75,Economics,2025-11-02T11:58:26Z
SL000064,Comenius University Bratislava,Sri Lanka,Slovakia,Male,21,B2,77.9,0.9,Low,Other,0.24,0,0.6,None,1,Completed,0.68|0.52|0.88|0.58|0.67|1.00|0.67|0.79|0.45|0.95|0.78|0.70|0.66|0.73|0.74|1.00|0.64|0.66|0.66|0.92|0.76|1.00|0.67|0.71|0.99|0.65|0.83|0.59|0.66|0.65|0.72|0.95,Computer Science,2025-11-02T11:58:26Z
SL000065,Comenius University Bratislava,Pakistan,Slovakia,Other,28,C2,72.6,0.81,Medium,Married,0.15,0,0.6,None,1,Completed,0.78|0.74|0.69|0.81|1.00|0.72|0.65|0.66|0.94|0.53|0.89|0.78|0.80|0.67|0.68|0.73|0.47|0.99|0.60|0.88|0.75|0.83|0.78|0.82|0.74|0.77|0.66|0.93|0.78|0.58|0.57|0.53,Engineering,2025-11-02T11:58:26Z
SL000066,Slovak Tech,Vietnam,Slovakia,Male,28,C1,75.8,0.92,Low,Single,0.31,0,0.6,Tutoring,1,Completed,0.64|0.60|0.56|0.78|0.59|0.80|0.79|0.55|1.00|0.70|0.71|0.73|0.38|0.64|0.82|0.68|0.58|0.72|0.98|0.68|0.75|0.69|0.74|0.66|0.57|0.91|0.80|0.81|0.61|0.49|0.91|0.82,Computer Science,2025-11-02T11:58:26Z
SL000067,Comenius University Bratislava,Italy,Slovakia,Female,23,C2,61.1,0.76,High,Married,0.05,0,0.1,None,0,Transferred,0.86|1.00|0.53|0.87|0.67|0.72|0.62|0.53|0.82|1.00|0.80|0.83|0.79|0.65|0.62|0.84|0.87|0.86|0.65|0.66|0.53|0.72|0.64|0.96|0.74|0.92|0.53|0.63|0.77|0.78|0.97|0.75,Computer Science,2025-11-02T11:58:26Z
SL000068,Comenius University Bratislava,Brazil,Slovakia,Female,24,A2,53.9,0.83,High,Married,0.63,0,0.5,None,1,Completed,0.67|0.90|0.86|0.74|0.76|0.94|0.72|0.90|0.78|0.62|0.67|0.59|0.58|0.64|0.72|0.47|0.60|0.34|0.28|0.63|0.50|0.60|0.59|0.48|0.68|0.68|0.48|0.74|0.66|0.77|0.75|0.46,Psychology,2025-11-02T11:58:26Z
SL000069,Slovak Tech,Ukraine,Slovakia,Male,26,A2,76.1,0.89,High,Single,0.44,0,0.1,Counseling,0,Failed Exams,0.91|0.61|0.82|0.84|0.84|0.44|0.75|0.76|0.73|0.77|0.76|0.81|0.91|0.80|0.55|0.59|0.79|0.65|0.84|0.83|0.87|0.77|0.99|0.61|0.81|0.71|0.76|0.67|0.60|0.83|0.64|0.79,Logistics,2025-11-02T11:58:26Z
SL000070,Slovak Tech,Bangladesh,Slovakia,Female,24,A2,75.1,0.94,Medium,Married,0.25,0,0.6,Tutoring,1,Completed,0.62|0.70|0.68|0.75|0.90|0.91|0.54|0.75|0.73|0.89|0.55|0.64|0.80|0.69|0.56|0.64|0.89|0.59|0.65|0.79|0.79|0.64|0.72|0.79|0.88|0.71|0.74|0.80|0.75|0.48|0.70|0.70,Psychology,2025-11-02T11:58:26Z
SL000071,Comenius University Bratislava,Brazil,Slovakia,Male,18,B2,67.8,0.88,High,Other,0.36,0,0.5,BuddyProgram,0,Transferred,0.78|0.78|0.79|0.67|0.60|0.85|0.75|0.81|0.57|0.79|0.57|0.79|0.70|0.74|0.79|0.44|0.84|0.85|0.75|0.58|0.82|0.66|0.65|0.60|0.71|0.85|0.81|0.95|0.68|0.71|0.91|0.72,Engineering,2025-11-02T11:58:26Z
SL000072,Slovak Tech,Nigeria,Slovakia,Other,21,B2,63.5,0.86,Low,Single,0.19,0,0.7,Tutoring,1,Completed,0.71|0.71|0.76|0.52|0.90|0.81|0.70|0.77|0.78|1.00|0.54|0.65|0.77|0.58|0.75|0.74|0.73|1.00|0.64|0.53|0.70|0.97|0.68|0.98|0.56|0.70|0.67|0.55|0.76|0.58|0.77|0.77,Data Science,2025-11-02T11:58:26Z
SL000073,Slovak Tech,Pakistan,Slovakia,Prefer not to say,25,C2,75.5,0.76,Low,Single,0.39,0,0.6,LanguageMentor,1,Completed,0.75|0.94|0.82|0.74|0.86|0.67|0.69|0.83|0.56|0.74|0.78|0.94|0.69|0.88|0.96|0.71|0.82|0.56|0.77|0.94|0.69|0.77|0.76|0.83|0.62|0.67|0.82|0.74|1.00|0.75|0.87|0.70,Economics,2025-11-02T11:58:26Z
SL000074,Comenius University Bratislava,Italy,Slovakia,Male,27,A2,77.5,0.86,Low,Other,0.06,1,0.1,None,0,Administrative Withdrawal,0.85|0.75|0.72|0.85|0.78|0.59|0.72|0.68|0.60|0.73|0.72|0.62|0.97|0.77|0.77|0.64|0.68|0.73|0.83|1.00|0.87|0.92|0.82|0.84|0.62|0.72|0.59|0.46|0.69|0.77|0.96|0.87,Data Science,2025-11-02T11:58:26Z
SL000075,Comenius University Bratislava,Slovakia,Slovakia,Other,24,C2,57.5,0.92,High,Single,0.48,0,0.1,None,0,Failed Exams,0.68|0.56|0.68|0.66|0.77|0.79|0.88|0.66|0.70|0.51|0.93|0.91|0.86|0.68|0.79|0.99|0.81|0.73|0.82|0.73|0.95|0.65|0.77|0.60|0.84|0.75|0.68|0.58|0.61|0.73|0.64|0.74,Data Science,2025-11-02T11:58:26Z
SL000076,Comenius University Bratislava,Italy,Slovakia,Other,23,C2,72.4,0.88,Low,Single,0.01,0,0.1,None,1,Completed,0.72|0.84|0.59|0.70|0.58|0.87|0.73|0.76|0.50|0.86|0.73|0.85|0.63|0.63|0.96|0.77|0.70|0.56|0.79|0.57|0.93|0.74|0.94|1.00|0.63|0.79|0.86|0.67|0.91|0.64|0.62|0.71,Engineering,2025-11-02T11:58:26Z
SL000077,Comenius University Bratislava,Pakistan,Slovakia,Prefer not to say,20,C1,64.7,0.91,Low,Married,0.25,0,0.6,BuddyProgram,1,Completed,0.86|0.57|0.73|0.68|0.84|0.70|1.00|0.77|0.79|0.81|0.60|0.89|0.92|0.81|0.87|0.76|0.73|0.68|0.69|0.81|0.78|0.71|0.78|0.69|0.64|0.79|0.59|0.60|0.76|0.75|0.58|0.56,Economics,2025-11-02T11:58:26Z
SL000078,Comenius University Bratislava,Italy,Slovakia,Male,20,B1,72.3,0.89,Low,Married,0.05,0,0.1,LanguageMentor,0,Failed Exams,0.84|0.70|0.79|0.75|0.71|0.79|0.67|0.64|0.84|0.57|0.50|0.69|0.94|0.67|0.71|0.96|0.65|0.41|0.65|0.84|0.75|0.38|1.00|0.65|0.63|0.72|0.87|0.87|0.71|0.57|0.71|0.75,Computer Science,2025-11-02T11:58:26Z
SL000079,Slovak Tech,Pakistan,Slovakia,Prefer not to say,22,C2,85.5,0.86,High,Married,0.48,0,0.6,Tutoring,1,Completed,0.74|0.69|0.68|0.65|0.71|0.86|0.68|0.82|0.75|0.78|0.77|0.55|0.64|0.47|0.70|0.58|0.94|0.88|0.54|1.00|1.00|0.82|0.51|0.88|0.91|0.72|0.91|0.81|0.71|0.87|0.79|0.74,Business,2025-11-02T11:58:26Z
SL000080,Comenius University Bratislava,Sri Lanka,Slovakia,Other,21,C1,73.2,0.88,High,Other,0.31,0,0.6,BuddyProgram,1,Completed,0.64|0.68|0.66|0.66|0.68|0.62|0.81|0.62|0.79|0.81|0.84|0.84|0.91|0.75|0.75|0.84|0.72|0.76|0.70|0.79|0.58|0.41|0.71|0.75|0.70|0.82|0.80|0.77|0.74|0.52|0.90|0.79,Engineering,2025-11-02T11:58:26Z
SL000081,Slovak Tech,Brazil,Slovakia,Other,22,C1,62.2,0.91,Low,Single,0.16,0,0.5,BuddyProgram,0,Failed Exams,0.96|0.84|1.00|0.85|0.71|0.65|0.62|0.67|0.95|0.89|0.79|0.76|0.75|0.48|0.72|0.91|0.67|0.76|0.68|0.87|0.68|0.92|0.81|0.61|0.78|0.65|0.76|0.69|0.87|0.68|0.82|0.64,Psychology,2025-11-02T11:58:26Z
SL000082,Slovak Tech,Latvia,Slovakia,Male,26,A2,64.7,0.83,High,Single,0.46,1,0.1,Tutoring,0,Administrative Withdrawal,0.61|0.68|0.89|0.69|0.67|0.82|0.86|0.61|0.56|0.70|0.85|0.37|0.91|0.91|0.73|0.73|0.79|0.60|0.72|0.76|0.63|0.43|0.68|0.55|0.70|0.85|0.85|0.49|0.74|0.57|0.91|0.63,Business,2025-11-02T11:58:26Z
SL000083,Slovak Tech,Spain,Slovakia,Other,25,B1,62.1,0.93,High,Married,0.16,0,0.1,None,1,Completed,0.73|0.70|0.55|0.88|0.90|0.55|0.87|0.52|0.83|0.80|0.71|0.98|0.87|0.71|0.92|0.81|0.42|0.81|0.86|0.97|0.54|0.70|0.84|0.61|0.73|0.84|0.83|0.68|0.95|0.81|0.82|0.84,Data Science,2025-11-02T11:58:26Z
SL000084,Slovak Tech,India,Slovakia,Other,25,C1,70.2,0.88,Low,Single,0.3,1,0.6,Tutoring,0,Dropped Out,0.68|0.72|0.58|0.64|0.49|0.67|0.69|0.78|0.68|0.74|0.72|0.77|0.77|0.74|0.73|0.57|0.92|0.99|0.73|0.89|0.87|0.73|0.92|0.55|0.71|0.74|0.81|0.49|0.71|0.60|0.58|0.84,Engineering,2025-11-02T11:58:26Z
SL000085,Comenius University Bratislava,India,Slovakia,Other,24,B2,65.3,0.93,Low,Married,0.53,0,0.6,Tutoring,1,Completed,0.70|0.83|0.73|0.88|0.86|0.74|0.57|0.74|0.66|0.73|0.77|0.66|0.50|0.59|0.74|0.60|0.66|0.73|0.62|0.90|0.68|0.74|0.72|0.53|0.70|0.60|0.83|0.74|0.80|0.65|0.80|0.76,Computer Science,2025-11-02T11:58:26Z
SL000086,Slovak Tech,Pakistan,Slovakia,Male,24,B2,79.3,1.0,Low,Other,0.46,0,0.6,BuddyProgram,1,Completed,0.80|0.77|0.57|0.77|0.81|0.69|0.61|0.61|0.95|0.64|0.47|0.87|0.58|0.69|0.85|0.81|0.78|0.70|0.72|0.79|0.87|0.83|0.89|0.61|0.78|0.42|0.91|0.87|0.93|0.70|0.78|0.59,Engineering,2025-11-02T11:58:26Z
SL000087,Slovak Tech,Sri Lanka,Slovakia,Female,25,C1,80.5,0.8,High,Other,0.42,0,0.6,Tutoring,1,Completed,0.85|1.00|0.84|0.68|0.78|0.71|0.74|0.72|0.76|0.94|0.83|0.85|0.63|0.91|0.82|0.54|0.55|0.67|0.67|0.59|0.81|0.53|0.95|0.88|0.60|0.90|0.85|0.73|0.63|0.41|0.76|0.80,Engineering,2025-11-02T11:58:26Z
SL000088,Slovak Tech,Ukraine,Slovakia,Male,25,C1,69.8,1.0,High,Single,0.15,0,0.1,Tutoring,1,Completed,0.68|0.77|0.70|0.78|0.93|0.70|0.90|0.83|0.95|0.57|0.72|0.67|0.78|0.93|0.95|0.93|0.62|1.00|0.74|0.61|0.63|0.76|0.77|0.77|0.67|0.85|0.54|0.67|0.78|0.80|0.99|0.85,English Philology,2025-11-02T11:58:26Z
SL000089,Slovak Tech,Bangladesh,Slovakia,Prefer not to say,20,A2,71.0,0.9,High,Married,0.6,0,0.6,Tutoring,0,Failed Exams,0.53|0.84|0.72|0.70|0.99|0.86|0.81|1.00|0.59|0.90|0.56|0.70|0.74|0.80|0.78|0.62|0.77|0.71|0.79|0.64|0.51|0.71|0.87|0.70|0.56|0.67|0.96|0.80|0.68|0.71|0.43|0.52,Engineering,2025-11-02T11:58:26Z
SL000090,Slovak Tech,Italy,Slovakia,Female,25,C1,73.7,0.9,Low,Married,0.24,1,0.1,Tutoring,0,Dropped Out,0.56|0.70|0.50|0.69|0.63|0.76|1.00|0.55|0.65|0.72|0.83|0.76|0.83|0.81|0.59|0.72|0.67|0.72|0.36|0.71|0.81|0.75|0.95|0.69|0.56|0.66|0.85|0.87|0.71|0.75|0.83|0.95,Business,2025-11-02T11:58:26Z
SL000091,Comenius University Bratislava,Nigeria,Slovakia,Female,22,C1,75.4,0.71,Low,Married,0.33,1,0.7,Tutoring,0,Left Country,0.63|0.50|0.96|0.92|0.78|0.70|0.64|0.86|0.78|0.55|0.84|0.72|0.57|0.82|0.57|0.63|0.63|0.93|0.58|0.87|0.74|0.86|0.80|0.89|1.00|0.62|0.52|0.86|0.78|1.00|0.79|0.81,Data Science,2025-11-02T11:58:26Z
SL000092,Slovak Tech,USA,Slovakia,Male,27,C2,75.3,0.82,Low,Single,0.08,0,0.3,None,0,Failed Exams,0.52|0.79|0.76|0.75|0.95|0.74|0.82|0.62|0.77|0.81|0.51|0.45|0.67|0.81|0.89|0.55|0.68|0.87|0.64|0.66|0.63|0.62|0.65|0.66|0.58|0.52|0.80|0.67|0.57|0.80|0.46|0.71,English Philology,2025-11-02T11:58:26Z
SL000093,Comenius University Bratislava,Pakistan,Slovakia,Female,20,C2,50.6,0.83,High,Other,0.21,0,0.6,LanguageMentor,0,Failed Exams,0.65|0.65|0.58|0.79|0.74|0.84|0.72|0.79|0.67|0.72|0.74|0.73|0.71|0.84|0.71|0.76|0.66|0.68|0.57|0.67|0.80|0.83|0.86|0.88|0.74|0.72|0.45|0.57|0.78|0.87|0.65|0.45,Business,2025-11-02T11:58:26Z
SL000094,Slovak Tech,India,Slovakia,Other,26,A2,64.5,0.85,Medium,Married,0.3,0,0.6,Tutoring,1,Completed,0.50|0.85|0.66|0.37|0.55|0.83|0.62|0.65|0.97|0.60|0.88|0.72|0.49|0.61|0.75|0.82|0.71|0.65|0.77|0.87|0.55|0.66|0.71|0.75|0.79|0.70|0.86|0.75|0.73|0.79|0.81|0.54,Engineering,2025-11-02T11:58:26Z
SL000095,Comenius University Bratislava,India,Slovakia,Male,23,B1,82.0,0.75,Medium,Married,0.47,0,0.6,Counseling,1,Completed,0.63|0.57|0.58|0.71|0.67|0.50|0.52|0.82|0.57|0.75|0.63|0.71|0.55|0.98|0.76|0.52|0.78|0.75|0.56|0.77|0.78|0.66|0.82|0.71|0.84|0.74|0.65|0.63|0.82|0.85|0.96|0.52,Computer Science,2025-11-02T11:58:26Z
SL000096,Slovak Tech,Pakistan,Slovakia,Prefer not to say,23,B1,81.4,0.79,Medium,Other,0.26,0,0.6,LanguageMentor,0,Transferred,0.43|1.00|0.77|0.79|0.78|1.00|0.71|0.66|0.71|0.66|0.66|0.94|0.84|1.00|0.70|0.63|0.63|0.75|0.49|0.64|0.79|0.57|0.74|0.61|0.72|0.82|0.76|0.44|0.54|0.76|0.71|0.66,English Philology,2025-11-02T11:58:26Z
SL000097,Slovak Tech,Nigeria,Slovakia,Other,24,B1,71.4,0.86,Low,Other,0.39,0,0.7,BuddyProgram,0,Failed Exams,0.58|0.76|0.78|0.90|0.71|0.90|0.88|0.73|0.86|0.58|0.82|0.83|0.84|0.84|0.88|0.92|0.73|0.73|0.82|0.72|0.91|0.63|0.57|0.76|0.48|0.91|0.76|0.71|0.76|0.80|0.53|0.70,English Philology,2025-11-02T11:58:26Z
SL000098,Comenius University Bratislava,Vietnam,Slovakia,Other,21,A2,83.5,0.87,High,Other,0.05,0,0.6,None,1,Completed,0.69|0.99|0.63|0.64|0.83|0.84|0.84|0.49|0.63|0.64|0.95|0.79|0.64|0.48|0.50|0.64|0.75|0.72|0.72|0.84|0.76|0.63|0.68|0.81|0.75|0.87|0.82|0.58|0.78|0.59|0.71|0.72,Data Science,2025-11-02T11:58:26Z
SL000099,Comenius University Bratislava,Brazil,Slovakia,Female,19,A2,61.7,0.79,High,Other,0.13,0,0.5,None,1,Completed,0.57|0.84|0.97|0.82|0.52|0.70|0.68|0.71|0.66|0.42|0.72|0.64|0.69|0.95|0.94|0.73|0.77|0.91|0.65|0.85|0.78|0.55|0.59|1.00|0.72|0.64|0.63|0.89|0.51|0.72|0.87|0.83,Data Science,2025-11-02T11:58:26Z
SL000100,Slovak Tech,Bangladesh,Slovakia,Male,25,C1,74.9,0.84,Medium,Single,0.1,1,0.6,BuddyProgram,0,Dropped Out,0.68|0.65|0.85|0.85|0.91|0.76|0.88|0.91|0.89|0.73|0.95|0.59|0.77|0.73|0.82|0.72|0.60|0.67|0.76|0.79|0.60|0.72|0.90|0.71|0.83|0.77|0.68|0.84|1.00|0.63|0.71|0.77,Psychology,2025-11-02T11:58:26Z
SL000101,Comenius University Bratislava,Vietnam,Slovakia,Male,25,B2,85.9,0.89,Medium,Married,0.39,0,0.6,LanguageMentor,1,Completed,0.90|0.74|0.81|0.62|0.67|0.71|0.73|0.61|0.73|0.61|0.73|0.86|0.72|0.61|0.80|0.66|0.74|0.89|0.88|0.94|0.52|0.83|0.81|0.81|0.81|0.73|0.92|0.80|0.91|0.62|0.85|0.75,Logistics,2025-11-02T11:58:26Z
SL000102,Slovak Tech,Spain,Slovakia,Other,23,B2,80.7,0.83,Low,Married,0.13,0,0.1,Tutoring,0,Failed Exams,0.58|0.67|0.92|0.56|0.58|0.77|0.65|0.81|0.78|0.85|0.63|0.67|0.66|0.90|0.80|0.62|0.72|0.69|0.95|0.67|0.96|0.69|0.68|0.89|0.60|0.81|0.47|0.70|0.67|0.71|0.79|0.68,Engineering,2025-11-02T11:58:26Z
SL000103,Comenius University Bratislava,Brazil,Slovakia,Male,24,A2,75.5,0.88,Medium,Single,0.23,1,0.5,LanguageMentor,0,Dropped Out,0.92|0.75|0.86|0.82|0.84|0.88|0.52|0.96|0.96|0.64|0.74|0.91|0.75|0.78|0.90|0.54|0.54|0.82|0.63|0.72|0.80|0.65|0.85|0.63|0.64|0.60|0.74|0.58|0.72|0.73|0.67|0.71,Psychology,2025-11-02T11:58:26Z
SL000104,Comenius University Bratislava,Ukraine,Slovakia,Other,20,C1,82.0,0.99,Medium,Single,0.19,0,0.1,BuddyProgram,1,Completed,0.86|0.63|0.53|0.91|1.00|0.71|0.95|0.48|0.74|0.70|0.67|0.98|0.72|0.63|0.77|0.61|0.89|0.84|0.78|0.50|0.85|0.53|0.66|0.79|0.83|0.74|0.72|0.88|0.94|0.60|0.92|0.76,Psychology,2025-11-02T11:58:26Z
SL000105,Comenius University Bratislava,USA,Slovakia,Other,26,B2,77.1,0.79,Low,Single,0.48,1,0.3,Tutoring,0,Dropped Out,0.61|0.68|0.63|0.59|1.00|0.82|0.87|0.70|0.62|0.65|0.69|0.71|0.54|0.98|0.74|0.59|0.82|0.65|0.95|0.86|0.59|0.66|0.58|0.38|0.74|0.66|0.56|0.52|0.81|0.89|0.87|0.64,Engineering,2025-11-02T11:58:26Z
SL000106,Comenius University Bratislava,Slovakia,Slovakia,Prefer not to say,23,B1,71.5,1.0,Medium,Other,0.29,1,0.1,BuddyProgram,0,Dropped Out,0.62|0.70|0.82|1.00|0.65|0.70|0.91|0.87|0.85|0.66|0.87|0.80|0.74|0.74|0.69|0.44|0.53|0.77|0.85|0.80|0.87|0.93|0.66|1.00|0.60|0.74|0.86|0.81|0.73|0.92|0.94|0.55,Computer Science,2025-11-02T11:58:26Z
SL000107,Comenius University Bratislava,Sri Lanka,Slovakia,Female,29,C1,60.9,0.83,Low,Other,0.17,0,0.6,Tutoring,1,Completed,0.64|0.67|0.64|0.80|0.95|0.92|0.69|0.74|0.62|0.78|0.39|0.86|0.73|1.00|0.68|0.71|0.65|0.77|0.67|0.86|0.51|0.73|0.83|0.74|0.76|0.61|0.83|0.71|0.75|0.82|0.73|0.88,English Philology,2025-11-02T11:58:26Z
SL000108,Slovak Tech,Latvia,Slovakia,Female,21,B1,84.1,0.89,High,Married,0.23,0,0.1,LanguageMentor,1,Completed,0.70|0.70|0.74|0.51|0.91|0.76|0.92|0.92|0.69|0.79|0.51|0.75|0.62|0.84|0.73|0.83|0.57|0.72|0.58|0.75|0.63|0.74|0.51|0.82|0.76|0.53|0.74|0.97|0.69|0.67|0.63|0.56,Business,2025-11-02T11:58:26Z
SL000109,Slovak Tech,Slovakia,Slovakia,Other,19,A2,63.8,0.94,Medium,Single,0.48,0,0.1,BuddyProgram,1,Completed,0.67|0.85|0.75|0.60|0.56|0.50|0.79|0.69|0.56|0.67|0.98|1.00|0.81|0.81|0.88|0.69|0.62|0.64|0.58|0.47|0.81|0.60|0.89|0.64|0.84|0.80|0.74|0.69|0.68|0.61|0.64|0.65,Logistics,2025-11-02T11:58:26Z
SL000110,Slovak Tech,India,Slovakia,Male,20,C2,64.1,1.0,Low,Married,0.14,0,0.6,None,1,Ongoing,0.73|0.66|0.64|0.78|0.70|0.69|0.62|0.77|0.79|0.90|0.57|0.53|0.59|0.63|0.41|0.77|0.67|0.74|0.67|0.88|0.76|0.76|0.97|0.55|0.83|0.97|0.86|0.84|0.73|0.84|0.75|0.87,Psychology,2025-11-02T11:58:26Z
SL000111,Comenius University Bratislava,Bangladesh,Slovakia,Other,23,A2,74.1,0.66,Low,Single,0.31,1,0.6,None,0,Dropped Out,0.67|0.63|0.77|0.62|0.68|0.74|0.82|0.82|0.54|0.72|0.61|1.00|0.84|0.80|0.99|0.64|0.91|0.70|0.81|0.92|0.92|0.81|0.92|0.39|0.85|0.74|0.59|0.99|0.63|0.85|0.87|0.83,Logistics,2025-11-02T11:58:26Z
SL000112,Comenius University Bratislava,Italy,Slovakia,Prefer not to say,24,A2,70.3,0.94,High,Married,0.34,1,0.1,Counseling,0,Dropped Out,0.69|0.78|0.57|0.88|0.67|0.60|0.51|0.79|0.68|0.74|0.62|0.77|0.85|0.78|0.65|0.94|0.55|0.55|0.71|0.76|0.72|0.63|0.58|0.61|0.87|0.80|0.66|0.77|0.75|0.67|0.91|0.86,English Philology,2025-11-02T11:58:26Z
SL000113,Slovak Tech,Vietnam,Slovakia,Female,31,C2,99.0,0.94,Medium,Single,0.39,0,0.6,None,1,Completed,0.98|0.58|0.68|0.71|0.85|0.77|0.72|0.66|0.77|0.66|0.72|0.79|0.42|0.84|0.97|0.86|0.78|0.71|0.60|0.61|0.62|0.70|0.72|0.73|0.65|0.57|0.83|0.74|0.73|0.77|0.63|0.73,Business,2025-11-02T11:58:26Z
SL000114,Slovak Tech,Latvia,Slovakia,Female,26,B2,82.0,0.93,High,Married,0.35,0,0.1,BuddyProgram,0,Failed Exams,0.51|0.53|0.77|0.74|0.58|0.80|1.00|0.80|0.75|0.78|0.58|0.79|0.87|0.58|1.00|0.85|0.57|0.97|0.62|0.81|0.52|0.65|0.85|0.81|0.64|0.89|0.77|0.55|0.66|0.65|0.89|0.85,Economics,2025-11-02T11:58:26Z
SL000115,Slovak Tech,Vietnam,Slovakia,Other,24,C1,77.2,0.83,High,Single,0.56,1,0.6,Tutoring,0,Dropped Out,0.71|0.77|0.71|0.70|0.52|0.79|0.89|0.84|0.91|0.67|0.66|0.79|0.70|0.85|0.92|0.64|0.65|0.80|0.60|0.77|0.81|0.93|0.60|0.92|0.63|0.92|0.80|0.52|0.75|0.74|0.61|0.65,Economics,2025-11-02T11:58:26Z
SL000116,Comenius University Bratislava,Bangladesh,Slovakia,Female,27,B2,78.1,0.73,Medium,Other,0.11,0,0.6,Tutoring,1,Completed,0.63|0.56|0.84|0.70|0.64|0.70|0.47|0.63|0.56|0.42|0.73|0.80|0.71|0.64|0.97|0.82|0.66|0.89|0.65|0.69|0.54|0.76|0.69|0.87|0.66|0.78|0.63|0.92|0.82|0.67|0.77|0.84,Economics,2025-11-02T11:58:26Z
SL000117,Comenius University Bratislava,Brazil,Slovakia,Male,26,C2,75.5,1.0,High,Other,0.32,0,0.5,Counseling,1,Completed,0.86|0.50|0.58|0.54|0.79|0.80|0.94|0.73|0.68|0.65|0.93|0.78|0.58|0.58|0.71|0.83|0.64|0.57|0.80|0.67|1.00|0.76|0.78|0.74|0.60|0.66|0.65|0.57|0.75|0.96|0.67|0.84,Computer Science,2025-11-02T11:58:26Z
SL000118,Comenius University Bratislava,Spain,Slovakia,Other,26,A2,74.1,0.96,Low,Married,0.48,0,0.1,None,1,Completed,0.87|0.81|0.72|0.78|0.98|0.79|0.77|0.54|0.53|0.53|0.80|0.81|0.70|0.78|0.67|0.60|0.64|0.82|0.80|0.68|0.88|0.90|0.77|0.80|0.78|0.58|0.57|0.63|0.52|0.77|0.73|0.60,Data Science,2025-11-02T11:58:26Z
SL000119,Comenius University Bratislava,Italy,Slovakia,Female,20,B1,62.9,0.87,Medium,Single,0.64,1,0.1,Tutoring,0,Administrative Withdrawal,0.58|0.77|0.79|0.68|0.77|0.52|0.59|0.89|0.49|0.89|0.95|0.67|0.76|0.78|0.71|0.38|0.58|0.44|0.60|0.46|0.62|0.60|0.54|0.45|0.66|0.63|0.80|0.53|1.00|0.68|0.74|0.90,Business,2025-11-02T11:58:26Z
SL000120,Slovak Tech,Pakistan,Slovakia,Prefer not to say,28,A2,69.2,0.76,Low,Other,0.45,1,0.6,None,0,Left Country,0.54|0.67|0.92|1.00|0.79|0.70|0.50|0.68|0.78|0.81|0.65|0.63|0.77|0.56|0.48|0.53|0.57|0.86|0.79|0.65|1.00|0.68|0.75|1.00|0.60|0.78|0.63|0.69|0.56|0.84|0.77|0.62,Logistics,2025-11-02T11:58:26Z
SL000121,Slovak Tech,Brazil,Slovakia,Male,26,A2,56.2,0.91,Low,Single,0.21,0,0.5,BuddyProgram,1,Completed,0.92|0.76|0.82|0.93|0.85|0.64|1.00|0.93|0.67|0.53|0.78|0.82|0.81|0.60|0.68|0.65|0.79|0.89|0.73|0.86|0.89|0.93|0.80|0.68|0.38|0.75|0.65|0.73|0.88|0.66|0.68|0.73,Logistics,2025-11-02T11:58:26Z
SL000122,Comenius University Bratislava,Brazil,Slovakia,Other,24,B2,73.8,0.92,Low,Single,0.67,0,0.5,Tutoring,1,Ongoing,0.68|0.48|0.66|0.72|0.75|0.88|0.96|0.56|0.70|0.66|0.49|0.74|0.62|0.53|0.69|0.55|0.67|0.70|0.59|0.58|0.56|0.40|0.69|0.40|0.53|0.67|0.93|0.87|0.80|0.78|0.65|0.83,Business,2025-11-02T11:58:26Z
SL000123,Comenius University Bratislava,Brazil,Slovakia,Female,31,C1,67.4,0.85,High,Single,0.03,0,0.5,BuddyProgram,1,Completed,0.69|0.65|0.73|0.92|0.82|0.47|0.65|0.55|0.78|0.77|0.68|0.64|0.75|0.73|0.89|0.47|0.47|0.75|0.67|0.91|0.88|0.87|0.83|0.45|0.62|0.85|0.72|0.62|0.83|0.57|0.35|0.65,Computer Science,2025-11-02T11:58:26Z
SL000124,Comenius University Bratislava,Brazil,Slovakia,Other,24,C2,77.9,0.84,Low,Other,0.26,0,0.5,BuddyProgram,1,Completed,0.75|0.80|0.45|0.59|0.78|0.72|0.68|0.75|0.62|0.80|0.70|0.70|0.62|0.54|1.00|0.75|0.87|0.65|0.45|0.64|0.73|0.86|0.81|0.81|0.64|1.00|0.66|0.65|0.67|0.77|0.81|0.66,Economics,2025-11-02T11:58:26Z
SL000125,Slovak Tech,Sri Lanka,Slovakia,Prefer not to say,20,A2,80.3,1.0,High,Other,0.3,0,0.6,BuddyProgram,0,Failed Exams,0.74|0.80|0.62|0.76|0.61|0.81|0.79|0.86|0.54|0.84|0.59|0.83|0.55|0.81|0.74|0.52|0.80|0.78|0.96|0.70|0.62|0.67|0.69|0.59|0.58|0.76|0.49|0.52|0.83|0.78|0.83|0.84,English Philology,2025-11-02T11:58:26Z
