student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,weekly_engagement,subject_field,timestamp_created
LA000066,Daugavpils University,Brazil,Latvia,Prefer not to say,26,B1,82.7,0.93,Medium,Married,0.54,0,0.5,LanguageMentor,1,0.87|0.56|0.92|0.79|0.86|0.67|0.63|0.90|0.58|0.57|0.72|0.67|0.99|0.74|0.73|0.74|0.88|0.55|0.60|0.76|0.97|0.70|1.00|0.73|0.93|0.82|0.62|0.71|0.89|0.54|0.80|0.78,Economics,2025-11-02T11:58:25Z
LA000067,TSI Riga,Slovakia,Latvia,Female,26,B1,78.5,0.87,Medium,Single,0.35,1,0.1,BuddyProgram,0,0.92|0.87|0.72|0.53|0.45|0.83|0.73|0.83|0.53|0.69|0.87|0.54|0.66|0.73|0.83|0.95|0.80|0.77|0.76|0.83|0.49|0.57|0.66|0.64|0.83|0.67|0.88|0.84|0.83|0.92|0.68|0.62,Economics,2025-11-02T11:58:25Z
LA000068,Daugavpils University,Brazil,Latvia,Male,30,C2,71.7,0.74,High,Single,0.49,0,0.5,None,1,0.64|0.67|0.72|0.81|0.92|0.79|0.65|0.76|0.74|0.56|0.75|0.84|0.81|0.67|0.77|0.59|0.78|0.79|0.82|0.84|0.70|0.69|0.60|0.63|0.65|0.77|0.72|0.99|0.77|0.75|0.98|0.69,Engineering,2025-11-02T11:58:25Z
LA000069,TSI Riga,Nigeria,Latvia,Other,31,A2,79.4,0.9,High,Single,0.27,0,0.7,BuddyProgram,1,0.66|0.51|0.83|0.86|0.73|0.75|0.74|0.84|0.62|0.88|0.84|0.86|0.83|0.61|0.77|0.60|0.72|0.71|0.66|0.82|0.74|0.76|0.99|0.55|0.54|0.83|1.00|0.76|0.64|0.75|0.75|0.78,Business,2025-11-02T11:58:25Z
LA000070,Daugavpils University,Pakistan,Latvia,Prefer not to say,20,C2,68.8,0.85,High,Single,0.34,0,0.6,LanguageMentor,1,0.47|0.69|0.86|0.75|0.61|0.74|0.86|0.81|0.92|0.74|0.78|0.77|0.81|0.62|0.60|0.50|0.79|0.67|0.84|0.49|0.70|0.46|0.86|0.73|0.70|0.74|0.69|0.82|0.44|0.49|0.49|0.85,Economics,2025-11-02T11:58:25Z
LA000071,Daugavpils University,Ukraine,Latvia,Other,31,B1,69.1,0.9,High,Single,0.08,0,0.1,BuddyProgram,1,0.94|0.69|0.72|0.85|0.73|0.56|0.83|0.86|0.84|0.82|0.92|0.56|0.81|0.77|0.66|0.69|0.79|0.71|0.79|0.94|1.00|0.73|0.70|0.60|0.57|0.83|0.83|0.68|0.83|0.67|0.88|0.89,Logistics,2025-11-02T11:58:25Z
LA000072,Daugavpils University,Italy,Latvia,Other,19,B2,72.2,0.9,High,Single,0.24,0,0.1,BuddyProgram,0,0.84|0.71|0.85|0.65|0.60|0.98|0.87|0.80|0.72|0.42|0.73|0.61|0.68|0.55|0.72|0.86|0.58|0.78|0.86|0.34|0.70|0.87|0.78|0.73|0.65|0.76|0.68|0.65|0.69|0.65|0.83|0.65,Engineering,2025-11-02T11:58:25Z
LA000073,Daugavpils University,Ukraine,Latvia,Female,22,B1,73.3,0.86,High,Single,0.04,0,0.1,LanguageMentor,1,0.71|0.89|0.76|0.74|1.00|0.71|0.81|0.71|0.93|0.77|0.75|0.59|0.92|0.94|0.43|0.73|1.00|0.69|0.73|0.56|0.81|0.92|0.83|0.62|0.75|0.78|0.70|0.67|0.69|0.54|1.00|0.74,Economics,2025-11-02T11:58:25Z
LA000074,TSI Riga,Latvia,Latvia,Male,21,C2,76.9,0.86,Medium,Single,0.55,0,0.1,BuddyProgram,0,0.71|0.78|0.96|0.74|0.78|0.94|0.95|0.65|0.79|0.76|0.81|0.83|1.00|0.79|0.97|0.80|0.50|0.97|0.74|0.72|0.71|0.85|0.82|0.73|0.58|0.88|0.85|1.00|0.75|0.79|0.82|0.85,Psychology,2025-11-02T11:58:25Z
LA000075,Daugavpils University,India,Latvia,Other,25,C1,76.9,0.92,High,Married,0.23,0,0.6,LanguageMentor,0,0.55|0.65|0.80|0.60|0.75|0.88|0.97|0.60|0.94|0.54|0.80|0.76|0.81|0.71|0.67|0.83|0.69|0.40|0.87|0.45|0.45|0.46|0.65|0.70|0.82|0.67|0.90|0.68|0.71|0.56|0.72|0.87,Computer Science,2025-11-02T11:58:25Z
LA000076,TSI Riga,Bangladesh,Latvia,Male,24,B1,98.7,0.86,High,Married,0.27,1,0.6,LanguageMentor,0,0.60|0.65|0.52|0.53|0.54|0.56|0.78|0.72|0.48|0.68|0.61|1.00|0.81|0.58|0.53|0.68|0.59|1.00|0.73|0.94|0.80|0.69|0.64|0.76|0.94|0.73|0.79|0.67|0.87|0.78|0.97|1.00,Business,2025-11-02T11:58:25Z
LA000077,TSI Riga,Latvia,Latvia,Female,26,A2,83.1,0.7,Low,Other,0.03,0,0.1,None,0,0.67|0.84|0.55|0.66|0.65|0.79|0.72|0.85|0.59|0.82|0.85|0.71|0.96|0.90|0.99|0.80|0.72|0.69|0.85|0.78|0.67|0.91|0.82|0.80|0.87|0.84|0.73|0.67|0.52|0.67|0.60|0.66,Economics,2025-11-02T11:58:25Z
LA000078,TSI Riga,Slovakia,Latvia,Other,24,B1,77.8,0.98,Medium,Other,0.1,0,0.1,LanguageMentor,1,0.65|0.74|0.89|0.53|0.79|0.64|0.71|0.90|0.72|0.43|0.83|0.66|0.64|0.87|0.76|0.88|0.88|0.61|0.68|0.72|0.95|0.87|0.84|0.57|0.58|0.95|0.82|0.58|0.89|0.65|0.77|0.63,Engineering,2025-11-02T11:58:25Z
LA000079,Daugavpils University,Spain,Latvia,Prefer not to say,25,A2,67.5,0.86,Medium,Other,0.24,0,0.1,Tutoring,0,0.79|0.70|0.67|0.95|0.80|0.84|0.71|0.71|0.64|0.85|0.67|0.65|0.89|0.65|0.91|0.72|0.78|0.66|0.53|0.89|0.54|0.70|0.67|0.86|0.77|0.65|0.81|0.59|0.90|0.85|1.00|0.85,Economics,2025-11-02T11:58:25Z
LA000080,Daugavpils University,India,Latvia,Other,24,B2,76.2,0.91,Low,Single,0.37,1,0.6,Counseling,0,0.56|0.65|0.55|0.76|0.57|0.67|0.88|0.75|0.74|1.00|0.71|0.57|0.89|0.70|0.67|0.58|0.80|1.00|0.85|0.62|0.55|0.79|0.78|0.51|0.57|0.63|0.79|1.00|0.59|0.48|0.70|0.66,Data Science,2025-11-02T11:58:25Z
LA000081,Daugavpils University,Bangladesh,Latvia,Male,22,B2,79.1,0.91,Low,Single,0.08,0,0.6,BuddyProgram,1,0.44|0.98|0.77|0.62|0.55|0.70|0.89|0.90|0.79|0.76|0.77|0.80|0.62|0.67|0.55|0.69|0.72|0.78|0.83|0.69|0.76|1.00|0.83|0.56|0.77|0.56|0.90|0.69|0.85|0.86|0.90|0.72,Business,2025-11-02T11:58:25Z
LA000082,Daugavpils University,USA,Latvia,Female,25,C1,67.5,0.84,High,Married,0.29,0,0.3,None,1,0.90|0.91|0.75|0.70|0.76|0.99|0.79|0.56|0.72|0.85|0.77|0.50|0.58|0.93|0.87|1.00|0.63|0.81|0.76|0.53|0.73|0.74|0.62|0.62|0.57|0.74|0.67|0.86|0.72|0.55|0.90|0.71,Logistics,2025-11-02T11:58:25Z
LA000083,TSI Riga,Nigeria,Latvia,Female,25,C1,73.5,0.77,Medium,Single,0.61,0,0.7,Tutoring,1,0.75|0.66|0.55|0.83|0.90|0.98|0.83|0.78|0.79|0.61|0.82|0.41|0.71|0.57|0.78|0.55|0.62|0.64|0.36|0.42|0.49|0.55|0.44|0.53|0.67|0.68|0.67|0.54|0.66|0.94|0.68|0.58,Computer Science,2025-11-02T11:58:25Z
LA000084,TSI Riga,Nigeria,Latvia,Male,24,B1,61.9,0.96,Medium,Other,0.06,0,0.7,BuddyProgram,1,0.88|0.69|0.91|0.63|0.58|0.84|0.46|0.49|0.61|0.65|0.72|0.85|0.64|0.64|0.75|0.77|0.53|0.70|0.61|0.71|0.85|0.87|0.59|0.70|0.74|0.80|0.75|0.73|0.93|0.83|0.91|0.95,Logistics,2025-11-02T11:58:25Z
LA000085,TSI Riga,Sri Lanka,Latvia,Prefer not to say,24,B2,65.8,1,High,Single,0.03,0,0.6,BuddyProgram,1,1.00|0.80|0.76|0.69|0.72|0.91|0.80|0.59|0.80|0.68|0.68|0.54|0.48|0.73|0.66|0.91|0.56|0.81|0.63|0.68|0.53|0.59|0.61|0.88|0.94|0.70|0.58|0.72|0.86|0.69|0.77|0.77,English Philology,2025-11-02T11:58:25Z
LA000086,Daugavpils University,India,Latvia,Prefer not to say,21,B1,73,0.78,High,Other,0.5,0,0.6,LanguageMentor,1,0.81|0.66|0.76|0.79|0.73|0.67|0.56|0.84|0.87|0.59|0.93|0.58|0.84|0.62|0.66|0.66|0.65|0.55|0.75|0.80|0.66|0.50|0.68|0.58|0.75|0.86|0.80|0.52|0.67|0.92|0.77|0.72,Business,2025-11-02T11:58:25Z
LA000087,TSI Riga,Pakistan,Latvia,Male,25,A2,67.5,0.89,High,Married,0.59,0,0.6,None,0,0.50|0.59|0.65|0.47|0.70|0.64|0.78|0.56|0.91|0.72|0.93|0.83|0.87|0.81|0.67|0.79|0.62|0.97|0.87|0.69|0.69|0.72|0.75|0.68|0.86|0.68|0.82|0.84|0.58|0.63|0.64|0.62,Computer Science,2025-11-02T11:58:25Z
LA000088,TSI Riga,Pakistan,Latvia,Female,25,B2,71.2,0.88,Medium,Married,0.18,0,0.6,LanguageMentor,1,0.85|0.59|0.49|0.77|0.71|0.74|0.80|0.51|0.63|0.74|0.69|0.71|0.84|0.79|0.84|0.82|0.97|0.69|0.85|0.99|0.57|0.85|0.59|0.89|0.73|0.91|0.68|0.96|0.58|0.76|0.73|0.88,Engineering,2025-11-02T11:58:25Z
LA000089,Daugavpils University,Italy,Latvia,Other,26,C2,64.1,0.95,Low,Married,0.53,0,0.1,None,1,0.64|0.90|0.64|0.76|0.92|0.48|0.73|0.69|0.68|0.74|0.88|0.67|0.64|0.52|0.76|1.00|0.51|0.85|0.85|0.88|0.80|0.75|0.83|0.87|0.74|0.68|0.81|0.69|1.00|0.71|0.68|0.82,Psychology,2025-11-02T11:58:25Z
LA000090,Daugavpils University,Pakistan,Latvia,Other,20,C2,76.7,0.88,Low,Married,0.15,0,0.6,BuddyProgram,1,0.82|0.69|0.71|0.62|0.60|0.56|0.74|0.75|0.73|0.62|0.79|0.90|0.85|0.84|0.55|0.65|0.75|0.66|0.68|0.71|0.84|0.66|0.71|0.64|0.74|0.70|0.55|0.78|0.81|0.60|0.64|0.72,Logistics,2025-11-02T11:58:25Z
LA000091,TSI Riga,Sri Lanka,Latvia,Prefer not to say,25,C1,73.1,0.82,High,Married,0.07,0,0.6,BuddyProgram,1,0.73|0.59|0.75|0.90|0.86|0.81|0.67|0.79|0.81|0.95|0.75|0.89|0.74|0.60|0.53|0.75|0.51|0.86|0.64|0.70|0.90|0.52|0.75|0.82|0.71|0.82|0.69|0.72|0.81|0.80|0.73|0.94,Logistics,2025-11-02T11:58:25Z
LA000092,Daugavpils University,Vietnam,Latvia,Prefer not to say,24,A2,58.5,0.74,High,Single,0.43,0,0.6,None,0,0.72|0.79|0.79|0.83|0.80|0.87|0.66|0.97|0.66|0.69|0.50|0.75|0.78|0.73|0.57|0.51|0.77|0.61|0.39|1.00|0.81|0.46|0.85|0.53|0.83|0.71|0.77|0.71|0.71|0.79|0.57|0.74,Data Science,2025-11-02T11:58:25Z
LA000093,Daugavpils University,Pakistan,Latvia,Male,25,C2,63,0.79,Low,Single,0.09,0,0.6,LanguageMentor,0,0.74|0.84|0.88|0.70|0.94|0.59|0.69|0.73|0.53|0.55|0.81|0.78|0.73|0.71|0.93|0.80|0.92|0.62|0.68|0.81|0.86|0.67|0.54|0.64|0.52|0.78|0.87|0.79|0.74|0.97|0.76|0.77,Economics,2025-11-02T11:58:25Z
LA000094,Daugavpils University,Ukraine,Latvia,Male,24,B2,70.8,0.83,Low,Single,0.16,0,0.1,None,1,0.71|0.51|0.81|0.76|0.86|0.57|0.74|0.81|0.68|0.65|0.83|0.89|0.56|0.76|0.85|0.63|0.78|0.73|0.71|0.70|0.56|0.69|0.71|0.63|0.92|0.80|0.97|0.78|0.54|0.72|0.77|0.97,Engineering,2025-11-02T11:58:25Z
LA000095,Daugavpils University,Slovakia,Latvia,Other,26,A2,74,0.84,Medium,Married,0.04,0,0.1,None,1,0.71|0.74|0.79|0.55|0.89|0.99|0.70|0.60|0.56|0.77|0.74|0.64|0.79|0.87|0.43|0.72|0.94|0.66|0.86|0.79|0.69|0.98|0.73|0.98|0.96|0.71|0.60|0.68|0.63|0.88|0.67|0.59,Economics,2025-11-02T11:58:25Z
LA000096,Daugavpils University,Sri Lanka,Latvia,Male,23,C1,72.3,0.85,Medium,Married,0.48,1,0.6,LanguageMentor,0,0.87|0.78|0.74|0.70|0.48|0.81|0.59|0.88|0.71|0.73|0.68|0.69|0.82|0.95|0.87|0.46|0.53|0.85|0.72|0.68|0.68|0.76|0.73|0.77|0.66|0.69|0.91|0.87|0.63|0.69|0.62|0.97,English Philology,2025-11-02T11:58:25Z
LA000097,TSI Riga,Pakistan,Latvia,Female,29,A2,55.8,0.89,Medium,Married,0.28,0,0.6,Tutoring,1,0.80|0.80|0.79|0.73|0.75|0.82|0.89|0.95|0.67|0.79|0.74|0.74|0.86|0.86|0.64|0.61|0.84|0.93|0.61|0.49|0.65|0.62|0.88|0.74|0.64|0.78|0.88|0.84|0.92|0.69|0.89|0.81,Economics,2025-11-02T11:58:25Z
LA000098,TSI Riga,Italy,Latvia,Other,27,C2,61.7,0.86,Low,Single,0.33,0,0.1,LanguageMentor,1,0.76|0.84|0.83|0.71|0.74|0.77|0.91|0.80|0.81|0.76|0.63|0.58|1.00|0.70|0.64|0.77|0.74|0.63|0.64|0.57|0.85|0.69|0.56|0.77|0.99|0.81|0.85|0.78|0.80|0.76|0.79|0.88,Business,2025-11-02T11:58:25Z
LA000099,TSI Riga,USA,Latvia,Other,23,B1,74.1,1,Medium,Married,0.17,0,0.3,BuddyProgram,1,0.50|0.72|0.61|0.59|0.67|0.66|0.72|0.92|0.66|0.59|0.79|0.70|0.75|0.66|0.73|0.59|0.90|0.62|0.81|0.60|0.74|0.73|0.67|0.68|0.80|0.77|0.58|0.64|0.74|0.64|0.52|0.69,Logistics,2025-11-02T11:58:25Z
LA000100,TSI Riga,India,Latvia,Prefer not to say,21,B2,84.4,0.89,High,Single,0.12,0,0.6,LanguageMentor,1,0.77|0.88|0.46|0.80|0.61|0.56|0.57|0.73|0.74|0.55|0.97|0.67|0.82|0.65|0.94|0.84|0.62|0.53|0.47|0.72|0.88|0.57|0.76|0.71|0.78|0.90|0.76|0.69|0.71|0.73|0.68|0.83,Engineering,2025-11-02T11:58:25Z
LA000101,Daugavpils University,India,Latvia,Female,20,A2,79.5,0.89,High,Other,0.51,0,0.6,LanguageMentor,1,1.00|0.69|0.57|0.56|0.83|0.90|0.86|0.68|0.40|0.68|0.64|0.66|0.62|0.80|0.58|0.54|0.70|0.45|0.78|0.68|0.66|0.96|0.70|0.61|0.95|0.62|0.54|0.51|0.60|0.80|0.91|0.81,Computer Science,2025-11-02T11:58:25Z
LA000102,TSI Riga,Sri Lanka,Latvia,Other,28,A2,72.9,0.75,Low,Single,0.27,0,0.6,LanguageMentor,0,0.76|0.81|0.71|0.74|0.61|0.59|0.70|0.81|0.83|0.55|0.71|0.89|0.56|0.94|1.00|0.70|0.74|0.82|0.58|0.92|0.86|0.61|0.58|0.76|0.47|0.93|0.74|0.64|0.61|0.70|0.67|0.96,Computer Science,2025-11-02T11:58:25Z
LA000103,Daugavpils University,Sri Lanka,Latvia,Female,28,C2,78.9,0.94,High,Married,0.36,0,0.6,LanguageMentor,1,0.62|0.91|0.78|0.68|0.82|0.69|0.70|0.82|0.75|0.72|0.77|0.71|0.84|0.60|0.87|0.72|0.56|0.84|0.83|0.58|0.54|0.75|0.70|0.90|0.79|0.81|0.72|0.84|0.72|0.63|0.79|0.69,Psychology,2025-11-02T11:58:25Z
LA000104,Daugavpils University,Vietnam,Latvia,Female,28,B2,59,0.96,Medium,Single,0.59,0,0.6,BuddyProgram,1,1.00|0.78|0.62|0.60|0.74|0.69|0.81|0.93|0.77|0.81|0.69|0.56|0.70|0.86|0.75|0.83|0.85|0.64|0.71|0.65|0.58|0.99|0.75|1.00|0.55|0.79|0.63|0.69|0.70|0.80|0.90|0.62,Business,2025-11-02T11:58:25Z
LA000105,Daugavpils University,Ukraine,Latvia,Other,26,B2,68.7,0.87,Low,Other,0.21,0,0.1,None,1,0.80|0.64|0.67|1.00|0.78|0.92|0.68|0.68|0.77|0.63|0.69|0.80|0.84|0.83|0.86|0.84|0.63|0.67|0.65|0.45|0.75|0.68|0.76|0.74|0.95|0.60|0.77|0.82|0.77|0.86|0.62|0.69,Engineering,2025-11-02T11:58:25Z
LA000106,TSI Riga,Vietnam,Latvia,Male,24,C1,67,0.77,Low,Married,0.33,0,0.6,Tutoring,1,0.59|0.79|0.84|0.63|0.66|0.63|0.71|0.60|0.92|0.75|0.89|0.72|0.52|0.74|0.67|0.51|0.64|0.71|0.68|0.50|0.74|0.73|0.71|0.88|0.81|0.84|1.00|0.81|0.75|0.82|0.65|0.74,Engineering,2025-11-02T11:58:25Z
LA000107,TSI Riga,USA,Latvia,Male,20,B1,85.7,0.85,High,Married,0.26,0,0.3,BuddyProgram,1,0.65|0.64|0.81|0.90|0.61|0.87|0.64|0.70|0.57|0.35|0.53|0.76|0.68|0.75|0.82|0.51|0.53|0.95|0.66|0.81|0.59|0.77|0.86|0.73|0.59|1.00|0.75|0.77|0.73|0.79|0.79|0.84,Business,2025-11-02T11:58:25Z
LA000108,Daugavpils University,Spain,Latvia,Other,23,A2,59.7,0.78,Medium,Married,0.59,1,0.1,None,0,0.72|0.67|0.58|0.75|0.74|0.72|0.74|0.77|1.00|0.85|0.61|0.71|0.55|0.73|0.53|0.90|0.78|0.53|0.61|0.73|0.83|0.68|0.80|0.79|1.00|0.97|0.71|0.74|0.63|0.84|0.57|0.52,Psychology,2025-11-02T11:58:25Z
LA000109,TSI Riga,Pakistan,Latvia,Female,20,C1,67.2,0.92,Low,Other,0.21,0,0.6,LanguageMentor,1,0.92|0.70|0.45|0.62|0.55|0.67|0.43|0.52|0.76|0.49|0.88|0.77|0.75|0.62|0.78|0.73|0.49|0.77|0.58|0.78|0.76|0.75|0.68|0.88|0.77|0.88|0.55|0.96|0.61|0.83|0.77|0.98,Logistics,2025-11-02T11:58:25Z
LA000110,TSI Riga,USA,Latvia,Other,22,C1,76.9,0.83,Medium,Married,0.24,1,0.3,LanguageMentor,0,0.65|0.81|0.79|0.94|0.67|0.74|0.75|0.65|0.57|0.82|0.86|0.65|0.56|0.83|0.44|0.97|0.95|0.55|0.74|0.68|0.73|0.68|0.90|0.96|0.63|0.85|0.52|0.89|0.67|0.66|0.58|0.96,Engineering,2025-11-02T11:58:25Z
LA000111,TSI Riga,Slovakia,Latvia,Male,31,B2,71.5,0.81,High,Single,0.23,1,0.1,Counseling,0,0.79|0.87|0.87|0.84|0.71|0.71|0.78|0.71|0.65|0.93|0.75|0.85|0.72|0.68|0.73|0.57|0.84|0.61|0.81|0.55|0.49|0.74|0.73|0.75|0.65|0.70|0.95|0.60|0.85|0.61|0.63|0.68,Data Science,2025-11-02T11:58:25Z
LA000112,Daugavpils University,Nigeria,Latvia,Male,23,C1,73.5,0.92,Low,Married,0.83,0,0.7,Tutoring,1,0.76|0.73|0.90|0.39|0.84|0.70|0.83|0.91|0.66|0.72|0.53|0.68|0.70|0.58|0.55|0.57|0.47|0.57|0.67|0.55|0.56|0.73|0.43|0.62|0.78|0.74|0.70|0.80|0.77|0.84|0.90|0.63,Data Science,2025-11-02T11:58:25Z
LA000113,TSI Riga,Ukraine,Latvia,Male,21,B2,83.7,1,Medium,Married,0.39,0,0.1,LanguageMentor,1,0.60|0.63|0.70|0.62|0.81|0.53|0.61|0.60|0.86|0.67|0.87|0.63|0.76|0.63|0.92|0.73|0.75|0.76|0.63|0.77|0.45|1.00|0.97|0.63|0.69|0.81|0.84|0.68|0.75|0.85|0.87|0.83,Economics,2025-11-02T11:58:25Z
LA000114,TSI Riga,Pakistan,Latvia,Male,25,C1,70.7,0.72,Medium,Other,0.3,0,0.6,BuddyProgram,0,0.79|0.77|0.72|0.66|0.74|0.94|0.73|0.84|0.61|0.75|0.67|0.80|0.90|0.59|0.74|0.73|0.83|0.78|0.82|0.65|0.95|0.68|0.81|0.55|0.62|0.83|0.59|0.74|0.94|0.60|0.76|0.67,Computer Science,2025-11-02T11:58:25Z
LA000115,TSI Riga,Bangladesh,Latvia,Male,23,B2,65.7,0.98,High,Other,0.12,0,0.6,Tutoring,1,0.74|0.77|0.52|0.84|0.83|0.78|0.64|0.75|0.80|0.62|0.66|0.65|0.61|0.84|0.92|0.81|0.53|0.64|0.96|0.74|0.78|0.72|0.67|0.80|0.75|0.73|0.68|0.81|0.94|0.76|0.92|0.87,English Philology,2025-11-02T11:58:25Z
LA000116,Daugavpils University,USA,Latvia,Prefer not to say,23,A2,76.6,0.93,High,Single,0.09,0,0.3,None,1,1.00|0.60|0.78|0.62|1.00|0.84|0.87|0.47|0.52|0.55|0.97|0.68|0.80|0.75|0.60|0.82|0.79|0.67|0.78|0.64|0.94|0.68|0.52|0.80|0.87|0.67|1.00|0.66|0.63|0.40|0.70|0.56,Engineering,2025-11-02T11:58:25Z
LA000117,TSI Riga,Sri Lanka,Latvia,Other,25,B1,74.4,0.91,Low,Married,0.39,0,0.6,BuddyProgram,1,0.88|0.78|0.75|0.74|0.66|0.78|0.87|0.55|0.85|0.82|0.65|0.73|0.67|0.75|0.78|0.80|0.79|0.74|0.85|0.87|0.80|0.87|0.75|0.78|0.88|0.61|1.00|1.00|0.68|0.41|0.96|0.69,Economics,2025-11-02T11:58:25Z
LA000118,Daugavpils University,Sri Lanka,Latvia,Male,26,B2,61.1,0.86,High,Single,0.3,0,0.6,Counseling,1,0.89|0.65|0.82|0.67|0.57|0.94|0.85|0.78|0.70|0.92|0.87|0.71|0.77|0.68|0.99|0.74|0.88|0.88|0.64|0.94|0.59|0.73|0.78|0.72|0.83|0.59|0.77|0.80|0.75|0.77|0.63|0.66,Computer Science,2025-11-02T11:58:25Z
LA000119,Daugavpils University,Italy,Latvia,Other,26,C2,69.6,0.83,High,Single,0.29,0,0.1,LanguageMentor,1,0.82|0.80|0.85|0.85|0.57|0.62|0.76|0.43|0.69|0.66|0.93|0.84|0.92|0.48|0.73|0.91|0.74|0.80|0.78|0.73|0.70|0.88|0.93|0.77|0.83|1.00|0.64|0.60|0.63|0.73|0.82|0.65,Psychology,2025-11-02T11:58:25Z
LA000120,Daugavpils University,Nigeria,Latvia,Other,20,A2,71.5,0.91,Medium,Married,0.28,0,0.7,Tutoring,1,0.64|0.70|0.83|0.60|0.70|0.61|1.00|0.61|0.67|0.53|0.66|0.62|0.63|0.78|0.76|0.75|0.64|1.00|1.00|0.46|0.52|0.75|0.79|0.49|0.76|0.85|0.83|0.60|0.70|0.95|0.83|0.68,Logistics,2025-11-02T11:58:25Z
LA000121,Daugavpils University,Nigeria,Latvia,Male,22,A2,81,0.93,Low,Single,0.28,0,0.7,None,1,0.56|0.76|0.89|0.72|0.88|0.52|0.86|0.61|0.83|0.76|0.62|0.79|0.77|0.76|0.92|0.66|0.85|0.53|0.87|0.86|0.53|0.63|0.79|0.88|0.69|0.71|0.56|0.67|0.67|0.86|0.70|0.79,Engineering,2025-11-02T11:58:25Z
LA000122,Daugavpils University,Brazil,Latvia,Other,22,A2,60,0.81,Medium,Other,0.18,1,0.5,LanguageMentor,0,0.84|0.82|0.71|0.76|0.84|0.65|0.53|0.81|0.99|0.52|0.72|0.93|0.84|0.83|0.75|0.47|1.00|0.54|0.81|0.65|0.77|0.88|0.84|0.73|0.74|0.72|0.57|0.85|0.45|0.52|0.67|0.76,Computer Science,2025-11-02T11:58:25Z
LA000123,Daugavpils University,USA,Latvia,Other,22,B2,69.6,0.99,Low,Single,0.21,0,0.3,BuddyProgram,0,0.91|0.87|0.53|0.94|0.73|0.71|0.82|0.47|0.82|0.75|0.64|0.64|0.80|0.66|0.98|0.71|0.50|0.70|0.74|0.68|0.73|0.45|0.73|0.94|0.90|0.92|0.73|0.65|0.86|0.78|0.85|0.94,Economics,2025-11-02T11:58:25Z
LA000124,TSI Riga,Nigeria,Latvia,Other,21,C1,78.9,0.87,High,Married,0.14,1,0.7,Tutoring,0,0.81|0.53|0.77|0.75|0.84|0.60|0.67|0.75|0.79|0.76|0.99|0.84|0.56|0.83|0.75|1.00|0.87|0.54|0.69|0.76|0.73|1.00|0.66|0.72|0.88|0.71|0.63|0.84|0.69|0.95|0.68|0.64,Business,2025-11-02T11:58:25Z
LA000125,TSI Riga,USA,Latvia,Female,28,C2,75.2,0.78,Medium,Married,0.38,0,0.3,LanguageMentor,1,0.55|0.69|0.59|0.85|0.63|0.88|0.73|0.62|0.70|0.95|0.84|0.78|0.55|0.75|0.72|0.52|0.58|0.95|0.78|0.96|0.73|0.60|0.74|0.56|0.84|0.72|0.80|0.66|0.91|0.80|0.79|0.81,Engineering,2025-11-02T11:58:25Z
LA000126,TSI Riga,Italy,Latvia,Prefer not to say,21,B2,64.3,0.84,High,Married,0.32,0,0.1,None,1,0.75|0.63|0.94|0.83|0.72|0.64|0.72|0.66|0.83|0.59|0.64|0.70|0.77|0.94|0.93|0.97|0.71|0.70|0.56|0.80|0.61|0.53|0.63|0.69|0.71|0.71|0.66|0.67|0.55|0.59|0.70|0.86,Engineering,2025-11-02T11:58:25Z
LA000127,Daugavpils University,Bangladesh,Latvia,Other,23,B1,69.5,0.77,Medium,Other,0.55,1,0.6,None,0,0.69|0.71|0.85|0.76|0.63|0.73|0.69|0.68|0.81|0.94|0.84|0.75|0.64|0.83|0.81|0.39|0.62|0.65|0.63|0.80|0.80|1.00|0.61|0.66|0.77|0.74|0.78|0.97|0.68|0.93|0.73|0.91,Engineering,2025-11-02T11:58:25Z
LA000128,TSI Riga,USA,Latvia,Other,24,A2,82.1,1,Low,Married,0.1,0,0.3,None,1,0.72|0.68|0.75|0.60|0.88|0.77|0.67|0.74|0.71|0.72|0.75|0.79|0.62|1.00|0.78|0.74|0.81|0.76|0.62|0.76|0.91|0.75|0.94|0.60|0.83|0.79|0.81|0.63|0.92|0.65|0.76|0.79,Engineering,2025-11-02T11:58:25Z
LA000129,TSI Riga,USA,Latvia,Prefer not to say,23,B2,76.1,0.93,Medium,Single,0.43,1,0.3,None,0,0.58|0.93|0.81|0.59|0.84|0.62|0.76|0.61|0.75|0.59|0.65|0.63|0.70|0.97|0.91|0.60|0.72|0.58|0.50|0.54|0.81|0.78|0.72|0.64|0.56|0.79|0.62|0.79|0.79|0.69|0.58|0.72,Data Science,2025-11-02T11:58:25Z
LA000130,Daugavpils University,Spain,Latvia,Male,22,C1,62.4,0.81,Low,Single,0.25,0,0.1,BuddyProgram,1,0.82|0.91|0.65|0.76|0.74|0.35|0.67|0.74|0.43|0.85|0.75|0.69|0.67|0.88|0.83|0.70|0.89|0.69|0.59|0.78|0.64|0.54|0.64|0.61|0.80|0.88|0.85|0.53|0.94|0.99|0.81|0.70,Business,2025-11-02T11:58:25Z
