student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,weekly_engagement,subject_field,timestamp_created
IT000066,University of Messina,India,Italy,Male,25,C2,73.4,0.89,Low,Single,0.2,0,0.6,None,1,0.82|0.97|0.66|1.00|0.89|0.64|0.86|0.74|0.65|0.76|0.56|0.54|0.80|0.81|0.61|0.86|0.81|0.51|0.69|0.80|0.69|0.75|0.59|0.82|0.68|0.66|0.79|0.80|0.81|0.73|1.00|0.61,Business,2025-11-02T11:58:25Z
IT000067,University of Messina,Latvia,Italy,Female,21,A2,71.2,0.91,Medium,Married,0.3,0,0.1,Counseling,1,0.84|0.78|0.72|0.64|0.72|0.74|0.56|0.87|0.80|0.88|0.81|0.64|0.89|0.63|0.79|0.82|0.64|0.72|0.62|0.72|0.55|0.65|0.94|0.67|0.74|0.62|0.57|0.69|0.93|0.77|0.73|0.75,Data Science,2025-11-02T11:58:25Z
IT000068,Politecnico di Torino,Sri Lanka,Italy,Female,27,B2,75.5,0.96,High,Single,0.54,0,0.6,LanguageMentor,1,0.90|0.82|0.69|0.86|0.72|0.75|1.00|0.88|0.93|0.78|0.90|0.72|0.75|0.77|0.70|0.46|0.64|0.75|0.62|0.47|0.91|0.50|0.68|0.63|0.84|0.83|0.62|0.76|1.00|0.64|0.73|0.79,English Philology,2025-11-02T11:58:25Z
IT000069,University of Messina,Vietnam,Italy,Other,21,B2,60.8,0.84,Low,Single,0.3,0,0.6,None,0,0.76|0.86|0.66|0.76|0.88|0.84|0.76|0.70|0.68|0.63|0.63|0.78|0.51|0.69|0.81|0.99|0.82|0.75|1.00|0.77|0.65|0.55|0.84|0.86|0.57|0.73|0.56|0.65|0.56|0.58|0.68|0.72,Logistics,2025-11-02T11:58:25Z
IT000070,Politecnico di Torino,Slovakia,Italy,Other,20,C1,85.9,0.9,Low,Married,0.46,0,0.1,None,1,0.59|0.83|0.98|0.76|0.82|0.70|0.82|0.69|0.84|0.58|0.89|0.64|0.35|0.61|0.81|0.71|0.52|0.85|0.67|0.94|0.70|0.69|0.57|0.55|0.76|0.86|0.85|0.80|0.72|0.57|0.55|0.84,Economics,2025-11-02T11:58:25Z
IT000071,Politecnico di Torino,Slovakia,Italy,Prefer not to say,26,C2,83.5,0.86,Medium,Married,0.15,0,0.1,Tutoring,1,0.29|0.75|0.77|0.81|0.72|0.74|0.68|0.69|0.66|0.69|0.60|0.74|0.80|0.40|0.69|0.82|0.68|0.73|0.69|0.76|0.74|0.76|0.72|0.80|0.84|0.48|0.63|0.72|0.83|0.74|0.83|0.67,Logistics,2025-11-02T11:58:25Z
IT000072,University of Messina,Brazil,Italy,Prefer not to say,18,B1,65.4,0.91,Low,Other,0.56,0,0.5,None,1,0.56|0.69|0.53|0.80|0.84|0.71|0.92|0.72|0.73|0.71|0.68|0.71|0.80|0.82|0.55|0.60|0.88|0.71|0.67|0.62|0.88|0.51|0.79|0.62|0.52|0.64|0.54|0.81|0.64|0.74|0.88|0.64,Psychology,2025-11-02T11:58:25Z
IT000073,University of Messina,Vietnam,Italy,Female,20,C2,75.3,0.85,Medium,Single,0.24,0,0.6,LanguageMentor,1,0.61|1.00|0.66|0.93|0.74|1.00|1.00|0.58|0.77|0.67|0.69|0.80|0.81|0.68|0.71|0.91|0.74|0.85|0.77|0.85|0.76|0.61|1.00|0.76|0.91|0.74|0.70|0.73|0.61|0.56|0.80|0.79,Computer Science,2025-11-02T11:58:25Z
IT000074,Politecnico di Torino,Pakistan,Italy,Prefer not to say,25,B2,69.2,0.96,High,Single,0.22,0,0.6,LanguageMentor,1,0.71|0.89|0.66|0.68|0.72|0.65|0.76|0.66|0.75|0.68|0.63|0.71|0.67|0.76|0.65|0.70|0.68|0.74|0.68|0.53|0.76|0.79|0.72|0.54|0.87|0.73|0.64|0.80|0.63|0.60|0.47|0.67,Logistics,2025-11-02T11:58:25Z
IT000075,University of Messina,USA,Italy,Prefer not to say,23,B1,68.6,0.99,Low,Married,0.43,0,0.3,None,0,0.73|0.54|0.74|0.52|0.78|0.84|0.64|0.77|0.56|0.92|0.58|0.81|0.70|0.95|0.75|0.74|0.67|0.83|0.80|0.97|0.86|0.86|0.69|0.93|0.72|0.82|0.61|0.61|0.60|0.81|0.70|0.70,Psychology,2025-11-02T11:58:25Z
IT000076,Politecnico di Torino,Brazil,Italy,Prefer not to say,21,B1,73.7,0.89,Low,Married,0.69,0,0.5,None,0,0.82|0.79|0.88|0.79|0.58|0.88|0.72|0.82|0.73|0.79|0.63|0.50|0.56|0.63|0.63|0.35|0.66|0.84|0.47|0.58|0.44|0.52|0.33|0.51|0.85|0.49|0.62|0.75|0.92|0.65|0.80|0.49,Economics,2025-11-02T11:58:25Z
IT000077,University of Messina,Latvia,Italy,Female,26,C2,76,0.96,Medium,Other,0.06,0,0.1,None,1,0.57|0.67|0.83|0.65|0.61|0.74|0.82|0.71|0.90|0.72|0.95|0.40|0.82|0.86|0.69|0.91|0.82|0.83|0.78|0.61|0.71|1.00|0.67|0.93|0.91|0.73|0.82|0.73|0.84|0.62|0.57|0.96,Data Science,2025-11-02T11:58:25Z
IT000078,Politecnico di Torino,Spain,Italy,Other,20,A2,72.4,1,Medium,Single,0.3,0,0.1,Tutoring,0,0.75|1.00|0.72|0.37|0.62|0.84|0.58|0.54|0.85|0.79|0.71|0.90|0.48|0.89|0.77|0.70|0.95|0.68|0.66|0.82|0.63|0.74|0.79|0.68|0.64|0.77|0.85|0.79|0.81|0.55|0.84|0.50,Logistics,2025-11-02T11:58:25Z
IT000079,University of Messina,Nigeria,Italy,Female,23,B2,61,0.81,Low,Married,0.18,0,0.7,BuddyProgram,1,0.65|0.63|0.77|0.86|0.78|0.84|0.40|1.00|0.85|0.50|0.70|0.84|0.87|0.89|0.78|0.54|0.85|0.88|0.71|0.71|0.70|0.52|0.84|0.54|0.66|0.78|0.46|0.57|0.93|0.66|0.73|1.00,Logistics,2025-11-02T11:58:25Z
IT000080,Politecnico di Torino,Slovakia,Italy,Prefer not to say,26,A2,77.3,0.82,Medium,Other,0.57,1,0.1,None,0,0.67|0.80|0.71|0.73|0.87|0.78|0.46|0.77|0.75|0.84|0.56|0.87|0.84|0.85|0.64|0.78|0.79|0.63|0.93|0.65|0.77|0.70|0.80|0.77|0.79|0.73|0.58|0.65|0.72|0.63|0.63|0.58,Engineering,2025-11-02T11:58:25Z
IT000081,University of Messina,Pakistan,Italy,Female,28,B2,77.1,0.89,Low,Single,0.42,0,0.6,LanguageMentor,1,0.67|0.71|0.73|0.72|0.96|0.71|0.96|0.63|0.80|0.51|0.75|0.83|0.82|0.88|0.56|0.83|0.90|0.67|0.69|0.77|0.58|0.79|0.66|0.77|0.48|0.74|0.80|0.85|0.73|0.92|0.76|0.73,Psychology,2025-11-02T11:58:25Z
IT000082,University of Messina,Vietnam,Italy,Prefer not to say,18,A2,68,0.83,Medium,Single,0.41,0,0.6,None,1,0.90|0.66|0.97|0.69|0.66|0.73|0.58|0.63|0.41|0.98|0.73|0.71|0.75|0.79|0.80|0.96|0.68|0.69|0.75|0.83|0.74|0.68|0.77|0.73|0.59|0.50|0.82|0.48|0.67|0.69|0.73|0.91,Data Science,2025-11-02T11:58:25Z
IT000083,Politecnico di Torino,Brazil,Italy,Other,20,A2,54.9,0.94,High,Other,0.49,0,0.5,BuddyProgram,1,0.59|0.82|0.55|0.81|0.79|0.59|0.95|0.54|0.70|0.72|0.70|1.00|0.65|0.57|0.62|0.70|0.76|0.62|0.72|0.82|0.63|1.00|0.71|0.61|0.62|0.98|1.00|0.80|0.85|0.46|0.74|0.85,Data Science,2025-11-02T11:58:25Z
IT000084,University of Messina,Latvia,Italy,Female,27,C1,77.7,0.98,Medium,Single,0.07,0,0.1,LanguageMentor,1,0.48|0.70|0.63|0.69|0.66|0.71|0.61|0.59|1.00|0.76|0.59|0.92|0.95|0.78|0.65|0.72|0.55|0.64|0.98|0.53|0.59|0.65|0.82|0.69|0.60|0.90|0.92|0.74|0.76|0.77|0.82|0.58,Engineering,2025-11-02T11:58:25Z
IT000085,University of Messina,Slovakia,Italy,Female,28,C1,80.8,0.77,Medium,Single,0.02,1,0.1,Tutoring,0,0.82|0.83|0.59|0.68|0.94|0.98|0.85|0.54|0.76|0.68|0.55|0.59|0.68|0.59|0.70|0.65|0.81|0.74|0.90|0.74|0.49|0.56|0.75|0.65|0.83|0.81|0.62|0.80|0.64|0.72|0.80|0.94,Computer Science,2025-11-02T11:58:25Z
IT000086,University of Messina,Slovakia,Italy,Male,25,A2,83.9,0.94,Low,Other,0.62,0,0.1,LanguageMentor,1,0.42|0.86|0.65|0.63|0.96|1.00|0.59|0.67|0.60|0.83|0.59|0.84|0.51|0.80|0.66|0.59|0.74|0.51|0.50|0.36|0.41|0.56|0.41|0.68|0.62|0.57|0.81|0.62|0.88|0.96|0.81|0.64,Economics,2025-11-02T11:58:25Z
IT000087,Politecnico di Torino,Spain,Italy,Other,23,B1,72.9,0.94,Medium,Other,0.38,0,0.1,None,1,0.89|0.67|0.84|0.92|0.66|0.82|0.58|0.92|0.81|0.74|0.54|0.73|0.81|0.73|0.89|0.82|0.93|0.64|0.40|0.72|0.85|0.68|0.78|0.66|0.64|0.77|0.88|0.89|0.74|0.95|0.66|0.92,Psychology,2025-11-02T11:58:25Z
IT000088,University of Messina,Ukraine,Italy,Other,26,C1,60.1,0.78,Low,Single,0.41,0,0.1,None,1,0.83|0.78|0.51|0.45|0.79|0.53|0.69|0.94|0.63|0.83|0.67|0.51|0.64|0.72|0.91|0.73|0.62|0.82|0.63|0.58|0.75|0.78|0.71|0.75|0.73|0.82|0.69|0.79|0.58|0.62|0.91|0.92,English Philology,2025-11-02T11:58:25Z
IT000089,Politecnico di Torino,Spain,Italy,Male,21,C1,80.1,0.75,Medium,Married,0.04,1,0.1,None,0,0.60|0.81|0.67|0.53|0.71|0.62|1.00|0.93|0.64|0.58|0.79|0.77|0.68|0.48|0.97|0.65|0.70|0.51|0.46|0.66|0.51|0.73|0.68|0.55|0.79|0.98|0.55|0.60|0.54|0.75|0.54|0.87,English Philology,2025-11-02T11:58:25Z
IT000090,Politecnico di Torino,Spain,Italy,Female,25,C2,79.7,0.82,Medium,Married,0.29,0,0.1,LanguageMentor,1,0.64|0.53|0.54|0.79|0.93|0.78|0.61|0.66|0.70|0.79|0.67|0.45|0.66|0.89|0.66|0.84|0.55|0.85|0.74|0.70|0.47|0.72|0.84|0.78|0.69|0.95|0.81|0.66|0.77|0.63|0.73|0.90,Economics,2025-11-02T11:58:25Z
IT000091,Politecnico di Torino,Sri Lanka,Italy,Other,21,C1,83.4,0.83,High,Married,0.14,0,0.6,None,1,0.59|0.59|0.66|0.86|0.80|0.69|0.26|0.72|0.75|0.85|0.71|0.76|0.67|0.63|0.76|0.75|0.65|0.77|0.79|0.92|0.78|0.72|0.94|0.79|0.56|0.76|0.50|0.43|0.90|0.82|0.67|0.86,Logistics,2025-11-02T11:58:25Z
IT000092,University of Messina,India,Italy,Other,23,B1,85.1,0.89,High,Single,0.31,1,0.6,Tutoring,0,1.00|0.94|0.65|0.88|0.63|0.94|0.92|0.58|0.70|0.74|0.60|0.76|0.71|0.76|0.72|0.79|0.75|0.88|0.51|0.56|0.61|0.59|0.76|0.76|0.76|0.71|0.86|0.92|0.77|0.84|0.79|0.53,Engineering,2025-11-02T11:58:25Z
IT000093,Politecnico di Torino,USA,Italy,Male,22,B2,69.6,1,Low,Other,0.4,0,0.3,None,1,1.00|0.89|0.58|0.72|0.73|0.72|0.67|0.81|0.65|0.80|0.77|0.86|0.81|0.81|0.95|0.58|0.96|0.82|0.77|0.80|0.72|0.52|0.58|0.75|0.55|0.74|0.78|0.75|0.67|0.72|0.78|0.48,Data Science,2025-11-02T11:58:25Z
IT000094,Politecnico di Torino,Nigeria,Italy,Male,24,A2,74,0.85,High,Single,0.16,1,0.7,LanguageMentor,0,0.71|0.55|0.56|0.93|0.70|0.76|0.70|0.46|0.68|0.89|0.57|0.67|0.68|0.76|0.62|0.53|0.83|0.86|0.65|0.64|0.82|0.64|0.66|0.81|0.79|0.29|0.76|0.78|0.67|0.36|0.86|0.63,Economics,2025-11-02T11:58:25Z
IT000095,University of Messina,Sri Lanka,Italy,Female,27,A2,86.8,0.89,High,Married,0.22,0,0.6,LanguageMentor,1,0.56|0.81|0.80|0.90|0.85|1.00|0.62|0.90|0.87|0.70|0.72|0.72|0.71|0.60|0.89|0.68|0.70|1.00|0.86|0.73|0.92|0.72|0.70|0.51|0.71|0.70|0.88|0.63|0.67|0.65|0.65|0.81,Logistics,2025-11-02T11:58:25Z
IT000096,University of Messina,India,Italy,Female,20,C2,59.8,0.85,High,Married,0.23,0,0.6,LanguageMentor,1,0.66|0.67|0.90|0.95|0.75|0.71|0.64|0.70|0.96|0.73|0.83|0.58|0.78|0.56|0.78|0.64|0.67|0.81|0.68|0.78|0.78|0.65|0.70|0.88|0.56|0.73|0.54|0.78|0.73|0.85|0.73|0.81,Economics,2025-11-02T11:58:25Z
IT000097,Politecnico di Torino,Nigeria,Italy,Other,26,B1,69.6,0.97,Low,Other,0.14,1,0.7,Tutoring,0,0.73|1.00|0.82|0.34|0.79|0.72|0.54|0.82|0.97|0.70|0.73|0.76|0.91|0.80|0.70|0.57|0.82|0.69|0.77|0.51|0.66|0.62|0.57|0.85|0.92|0.48|0.63|0.83|0.65|0.84|0.76|0.57,Data Science,2025-11-02T11:58:25Z
IT000098,Politecnico di Torino,Sri Lanka,Italy,Prefer not to say,24,C1,86.3,0.86,High,Other,0.19,0,0.6,Tutoring,1,0.67|0.82|0.53|0.72|0.66|0.86|0.67|0.70|0.72|0.74|1.00|0.65|0.78|0.82|0.85|0.58|0.92|0.81|0.75|0.91|0.71|0.76|1.00|0.88|0.86|0.56|0.83|0.85|0.51|0.74|0.70|0.82,Economics,2025-11-02T11:58:25Z
IT000099,University of Messina,Brazil,Italy,Other,23,C1,71,0.92,High,Other,0.53,0,0.5,LanguageMentor,1,0.90|1.00|0.69|0.91|0.72|0.41|0.75|0.64|0.65|0.70|0.48|0.67|0.65|0.62|0.75|0.89|0.79|0.59|0.74|0.73|0.85|0.62|0.85|0.42|0.69|0.76|0.78|0.60|0.57|0.77|0.90|0.66,Logistics,2025-11-02T11:58:25Z
IT000100,Politecnico di Torino,Ukraine,Italy,Female,18,A2,79.1,0.8,Medium,Married,0.13,0,0.1,BuddyProgram,0,0.64|0.87|0.93|0.80|0.76|0.64|0.46|0.55|0.75|0.59|0.76|0.55|0.81|0.96|0.74|0.86|0.84|0.93|0.74|0.88|0.50|0.86|0.84|0.79|0.52|0.80|0.76|0.89|0.70|0.61|0.60|0.62,Psychology,2025-11-02T11:58:25Z
IT000101,Politecnico di Torino,Spain,Italy,Female,28,C2,68.8,0.84,High,Other,0.1,0,0.1,BuddyProgram,1,0.89|0.72|0.68|0.60|0.78|0.56|0.60|0.90|0.67|0.58|0.75|0.77|0.73|0.69|0.70|0.82|0.84|0.89|0.66|0.78|0.55|0.89|0.49|0.72|0.90|0.81|0.77|0.86|1.00|0.83|0.82|0.77,Data Science,2025-11-02T11:58:25Z
IT000102,University of Messina,USA,Italy,Female,22,C1,64.3,0.89,Low,Married,0.28,1,0.3,LanguageMentor,0,0.81|0.81|0.82|0.71|0.88|0.75|0.93|0.76|0.58|0.95|0.54|0.61|0.67|0.64|0.69|0.56|0.67|0.61|0.75|0.77|0.64|0.77|0.43|0.58|0.86|0.75|0.57|0.98|0.89|0.61|0.72|0.71,Data Science,2025-11-02T11:58:25Z
IT000103,Politecnico di Torino,Italy,Italy,Other,23,C1,66.2,0.88,High,Married,0.21,1,0.1,None,0,0.99|0.60|0.95|0.65|0.78|0.67|0.84|0.84|0.69|0.87|0.68|0.42|0.56|0.86|0.65|0.71|0.66|0.69|0.82|0.57|0.94|0.48|0.69|0.74|0.75|0.89|0.74|0.65|0.87|0.77|0.65|1.00,Business,2025-11-02T11:58:25Z
IT000104,Politecnico di Torino,Brazil,Italy,Male,20,B2,81.6,0.93,Low,Single,0.53,1,0.5,None,0,0.85|0.65|0.73|0.66|0.84|0.81|0.79|0.57|0.66|0.83|0.62|0.78|0.62|0.73|0.83|0.81|0.83|0.87|0.85|0.70|0.46|0.66|0.72|0.67|0.81|0.75|0.56|0.78|0.81|0.77|0.87|0.65,English Philology,2025-11-02T11:58:25Z
IT000105,University of Messina,Sri Lanka,Italy,Prefer not to say,29,B1,80.9,0.96,Medium,Other,0.46,0,0.6,None,1,0.84|0.78|0.84|0.78|0.87|0.72|0.51|0.74|0.70|0.74|0.56|0.85|0.51|0.72|0.81|0.69|0.67|0.59|0.77|0.72|0.74|0.92|0.61|0.95|0.84|0.92|0.62|0.85|1.00|0.81|0.66|0.73,Engineering,2025-11-02T11:58:25Z
IT000106,Politecnico di Torino,Latvia,Italy,Other,24,B1,61.9,0.83,Low,Single,0.11,0,0.1,BuddyProgram,1,0.65|0.78|0.66|0.78|0.59|0.74|0.68|0.58|0.71|0.82|0.91|0.57|0.69|0.94|0.89|0.65|0.75|0.74|0.79|1.00|0.73|0.90|0.96|0.81|0.81|0.37|0.60|0.97|0.71|0.82|0.79|0.74,Logistics,2025-11-02T11:58:25Z
IT000107,University of Messina,Ukraine,Italy,Prefer not to say,26,A2,63.5,0.98,Low,Single,0.25,0,0.1,None,1,0.72|0.55|0.84|0.94|0.80|0.83|0.79|0.75|0.60|0.62|0.83|0.68|0.61|0.71|0.65|0.77|0.73|0.84|0.79|0.60|0.80|0.69|0.74|0.72|0.65|0.75|0.67|0.53|0.98|0.78|0.58|0.64,Engineering,2025-11-02T11:58:25Z
IT000108,University of Messina,India,Italy,Female,25,B2,47.2,0.92,Medium,Single,0.51,0,0.6,None,1,0.70|0.65|0.69|0.61|0.70|0.98|0.84|0.61|0.79|0.81|0.92|0.77|0.81|0.84|0.91|0.51|0.84|0.58|0.66|0.64|0.65|0.68|0.71|0.64|0.81|0.83|0.64|0.83|0.80|0.61|0.80|0.83,English Philology,2025-11-02T11:58:25Z
IT000109,University of Messina,Sri Lanka,Italy,Male,25,B1,60.5,0.96,High,Single,0.06,0,0.6,LanguageMentor,1,0.87|0.66|0.62|0.52|0.92|0.72|0.76|0.50|0.64|0.71|0.97|0.95|0.91|0.83|0.59|0.76|0.61|0.82|0.65|0.67|0.84|0.71|0.79|0.90|0.71|0.41|0.77|0.79|0.76|0.83|0.70|0.72,Business,2025-11-02T11:58:25Z
IT000110,Politecnico di Torino,Sri Lanka,Italy,Male,20,C2,70.6,0.93,High,Other,0.1,0,0.6,BuddyProgram,1,0.87|0.63|0.75|0.71|0.67|0.80|0.70|0.73|0.78|0.92|0.72|0.85|0.57|0.79|0.96|0.78|0.97|0.55|0.91|0.80|0.58|0.71|0.82|0.94|0.79|0.97|0.66|0.86|0.94|0.76|0.92|0.54,Data Science,2025-11-02T11:58:25Z
IT000111,Politecnico di Torino,Pakistan,Italy,Female,22,A2,88.2,0.93,High,Other,0.61,0,0.6,None,1,0.66|0.69|0.69|0.76|0.83|0.53|0.61|0.67|0.74|0.62|0.54|0.93|0.62|0.49|0.54|0.64|0.64|0.58|0.36|0.38|0.34|0.52|0.61|0.62|0.61|0.81|0.55|0.97|0.83|0.79|0.63|0.62,Data Science,2025-11-02T11:58:25Z
IT000112,Politecnico di Torino,Vietnam,Italy,Other,31,A2,53.7,0.94,Medium,Married,0.41,0,0.6,None,1,0.80|0.61|0.98|0.81|0.65|0.98|0.68|0.77|0.87|0.69|0.78|0.93|0.64|0.64|0.76|0.69|0.57|0.70|0.59|0.87|0.57|0.77|0.89|0.67|1.00|0.68|0.59|0.73|0.74|0.88|0.67|0.93,Engineering,2025-11-02T11:58:25Z
IT000113,University of Messina,Pakistan,Italy,Female,24,B1,83.7,0.75,Medium,Other,0.41,0,0.6,None,0,0.69|0.66|0.47|0.63|0.79|0.82|0.78|0.56|0.91|0.79|0.74|0.72|0.45|0.54|0.81|0.73|0.59|0.72|0.77|0.55|0.81|0.70|0.76|0.83|0.81|0.63|0.72|0.70|0.65|0.78|0.84|0.88,Business,2025-11-02T11:58:25Z
IT000114,Politecnico di Torino,USA,Italy,Prefer not to say,21,C2,71.3,0.84,Low,Married,0.17,0,0.3,LanguageMentor,1,0.66|0.69|0.52|0.70|0.61|0.77|0.79|0.72|0.81|0.57|0.88|0.81|0.79|0.76|0.73|0.99|0.59|0.53|0.84|0.84|1.00|0.62|0.67|0.66|0.70|0.89|0.73|0.82|0.67|0.99|0.56|0.74,Computer Science,2025-11-02T11:58:25Z
IT000115,Politecnico di Torino,Pakistan,Italy,Male,22,B1,61.5,0.86,Medium,Married,0.25,0,0.6,Tutoring,0,0.69|0.86|0.67|1.00|0.64|0.66|0.56|0.85|0.96|0.70|0.63|0.69|0.54|0.91|1.00|0.76|0.71|0.83|0.50|0.76|0.83|0.65|0.52|0.62|1.00|0.56|0.65|0.98|0.77|0.95|0.52|0.75,Logistics,2025-11-02T11:58:25Z
IT000116,Politecnico di Torino,Brazil,Italy,Other,25,B2,83.5,0.87,Medium,Other,0.17,0,0.5,Counseling,1,0.88|0.51|0.60|0.78|0.61|0.60|0.93|0.77|0.80|0.88|0.99|0.60|0.76|0.70|0.59|0.71|0.49|0.64|0.58|0.56|0.80|0.66|1.00|0.71|0.86|0.68|0.73|0.80|0.64|0.44|0.62|0.80,Economics,2025-11-02T11:58:25Z
IT000117,University of Messina,Ukraine,Italy,Male,24,C1,63,0.9,High,Single,0.08,0,0.1,BuddyProgram,1,0.73|0.66|0.74|0.64|0.66|0.50|0.65|0.31|0.99|0.54|0.68|0.35|0.72|0.75|0.72|0.63|0.81|0.64|0.75|0.63|0.71|0.73|0.91|0.76|0.79|0.69|0.82|0.72|0.63|0.39|0.75|0.62,Psychology,2025-11-02T11:58:25Z
IT000118,Politecnico di Torino,Vietnam,Italy,Female,27,C1,73.9,0.99,Low,Married,0.5,1,0.6,None,0,0.68|0.83|0.55|0.67|0.87|0.60|0.77|0.65|0.76|0.71|0.86|0.58|0.67|0.78|0.75|0.74|0.78|0.82|0.89|0.71|0.37|0.75|0.56|0.76|0.58|0.68|0.69|0.67|0.61|0.73|0.68|0.86,Psychology,2025-11-02T11:58:25Z
IT000119,University of Messina,Spain,Italy,Prefer not to say,22,A2,67.8,0.99,Medium,Single,0.39,0,0.1,None,1,0.66|0.74|0.76|0.61|0.93|0.81|0.62|0.53|0.70|0.82|0.86|1.00|0.61|0.77|0.63|0.78|1.00|0.94|0.68|0.47|0.90|0.60|0.67|0.73|0.73|0.79|0.66|0.96|1.00|0.92|0.67|0.37,Computer Science,2025-11-02T11:58:25Z
IT000120,University of Messina,Slovakia,Italy,Prefer not to say,21,A2,59.2,0.81,High,Single,0.19,1,0.1,LanguageMentor,0,0.77|0.62|0.83|0.57|0.78|0.83|0.68|0.76|0.46|0.55|0.62|0.62|0.66|0.67|0.76|1.00|0.69|0.71|0.46|0.60|0.73|0.59|0.81|0.80|0.62|0.75|0.75|0.71|0.50|0.90|0.91|1.00,Logistics,2025-11-02T11:58:25Z
IT000121,Politecnico di Torino,Vietnam,Italy,Female,24,C1,60.3,0.91,High,Other,0.47,0,0.6,None,0,0.67|0.72|0.59|0.83|0.79|0.50|0.80|0.72|0.73|0.48|0.70|0.73|0.75|0.67|0.78|0.61|0.81|0.73|0.74|0.75|0.84|0.62|0.66|0.72|0.75|0.73|0.85|0.81|0.63|0.65|0.67|0.55,Psychology,2025-11-02T11:58:25Z
IT000122,Politecnico di Torino,USA,Italy,Other,23,B2,64.7,0.94,Medium,Married,0.36,0,0.3,None,1,0.78|0.57|0.62|0.76|0.77|0.87|0.64|0.84|0.79|0.90|0.60|0.91|0.49|0.59|0.78|0.61|0.45|0.75|0.70|0.66|0.78|0.69|0.72|0.75|0.76|0.88|0.79|0.53|0.72|0.62|0.74|0.86,English Philology,2025-11-02T11:58:25Z
IT000123,University of Messina,Brazil,Italy,Prefer not to say,28,C1,84.6,0.83,High,Married,0.24,0,0.5,BuddyProgram,1,0.72|0.60|0.71|0.76|0.71|0.69|0.66|0.79|0.87|0.99|0.66|0.75|0.96|0.68|0.69|0.65|0.59|0.81|0.73|0.75|0.68|0.81|0.68|0.74|0.60|0.73|0.81|0.53|0.59|0.79|0.69|0.60,Engineering,2025-11-02T11:58:25Z
IT000124,Politecnico di Torino,Nigeria,Italy,Male,20,A2,79.1,0.8,High,Single,0.06,0,0.7,LanguageMentor,1,0.77|0.51|0.87|0.61|0.64|0.75|0.58|0.76|0.84|0.53|0.91|0.87|0.45|0.67|0.79|0.81|0.58|0.79|0.75|0.68|0.63|0.91|0.48|0.83|0.62|0.78|0.90|1.00|0.46|0.73|0.60|0.54,Business,2025-11-02T11:58:25Z
IT000125,University of Messina,Slovakia,Italy,Other,33,B1,57,0.82,High,Single,0.3,0,0.1,Tutoring,1,0.53|0.41|0.76|0.72|0.87|0.89|0.64|0.72|0.92|0.56|0.82|0.59|0.53|0.79|0.72|0.45|0.86|0.68|0.82|0.71|0.71|0.59|0.83|0.92|0.68|0.83|0.72|0.85|0.49|0.75|0.50|0.66,Logistics,2025-11-02T11:58:25Z
IT000126,University of Messina,Vietnam,Italy,Female,21,A2,73.6,0.89,Low,Other,0.15,0,0.6,LanguageMentor,1,0.82|0.66|0.46|0.78|0.77|0.81|0.67|0.93|0.70|0.65|0.93|0.83|1.00|0.71|0.72|0.69|0.74|0.76|0.63|0.85|0.71|0.75|0.89|0.82|0.75|0.75|0.47|0.83|0.70|0.75|0.91|0.76,English Philology,2025-11-02T11:58:25Z
IT000127,Politecnico di Torino,Vietnam,Italy,Prefer not to say,21,C2,75.3,0.95,Medium,Married,0.23,0,0.6,None,1,0.65|0.53|0.74|0.71|0.55|0.96|0.80|0.77|0.91|0.75|0.82|0.58|0.76|0.52|0.86|0.63|0.84|0.91|0.73|0.55|0.81|0.71|0.68|0.68|0.86|0.70|0.82|0.56|0.62|0.88|0.51|0.62,Business,2025-11-02T11:58:25Z
IT000128,Politecnico di Torino,Nigeria,Italy,Female,25,A2,57.1,0.89,Medium,Married,0.1,0,0.7,BuddyProgram,1,0.45|0.88|0.93|0.76|0.75|0.84|0.73|0.64|0.82|0.75|0.74|0.92|0.70|0.84|0.67|0.62|0.90|0.94|0.81|0.49|0.80|0.49|0.70|0.79|0.75|0.71|0.69|0.62|0.74|0.77|0.50|0.74,Data Science,2025-11-02T11:58:25Z
IT000129,University of Messina,Ukraine,Italy,Other,26,B2,78.4,0.85,Medium,Other,0.15,1,0.1,None,0,0.49|0.66|0.81|0.66|0.52|0.75|0.77|0.56|0.77|0.74|0.94|0.80|0.68|0.79|0.70|0.64|0.63|0.70|0.52|0.70|0.62|0.63|0.75|0.80|0.73|0.68|0.61|0.62|0.57|0.98|0.73|0.53,Logistics,2025-11-02T11:58:25Z
IT000130,Politecnico di Torino,Nigeria,Italy,Male,21,C2,75.3,0.88,Medium,Other,0.31,0,0.7,LanguageMentor,1,0.60|0.82|0.53|0.85|0.74|0.91|0.54|0.59|0.66|0.56|0.57|0.68|0.56|0.65|0.69|0.89|0.83|0.67|0.88|0.73|0.82|0.85|0.75|0.71|0.77|0.66|0.78|0.76|0.69|0.98|0.57|0.76,Computer Science,2025-11-02T11:58:25Z
IT000131,Politecnico di Torino,Spain,Italy,Male,20,A2,66.1,0.75,Low,Other,0.54,0,0.1,Tutoring,1,0.60|0.65|0.62|0.63|0.89|0.59|0.91|0.46|0.69|0.71|0.82|0.75|0.59|0.42|0.77|0.83|0.81|1.00|0.78|0.70|0.78|0.93|0.67|0.86|0.77|0.55|0.63|0.72|0.80|0.76|0.93|0.60,Engineering,2025-11-02T11:58:25Z
